job_id,outcome,horizon,beta,se,lower95,upper95,z_score,p_value_normal,n,treatment_id,control_ids_used,response_type,inference_method,covariance_estimator,covariance_lags,rsquared,warning_flags,dropped_control_ids,instrument_ids,first_stage_r2,first_stage_partial_r2,first_stage_f_excluded,weak_instrument_flag
tdc_lpiv_deposits_qra_ru_gap,matched_total_deposits,0,0.06310520775446288,0.6935230475726888,-1.296199965488007,1.4224103809969328,0.09099222870145315,0.9274987660383529,64,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_ru_gap_l1",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.508358,weak_instrument,,iv_qra_x_ru_gap,0.349108,0.041879,2.447719,true
tdc_lpiv_deposits_qra_ru_gap,matched_total_deposits,1,-0.024363005326723752,0.6817178417924533,-1.360529975239932,1.3118039645864847,-0.03573766715957683,0.9714915356741955,63,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_ru_gap_l1",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.284681,weak_instrument,,iv_qra_x_ru_gap,0.348494,0.042936,2.46744,true
tdc_lpiv_deposits_qra_ru_gap,matched_total_deposits,2,1.9013000542573288,1.703005413376379,-1.436590555960374,5.239190664475032,1.1164380566987222,0.2642346710348178,62,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_ru_gap_l1",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.0,weak_instrument,,iv_qra_x_ru_gap,0.319864,0.027092,1.503733,true
tdc_lpiv_deposits_qra_ru_gap,matched_total_deposits,4,-0.9813751270544793,1.6371460918766243,-4.190181467132662,2.227431213023704,-0.599442610481726,0.5488777694059448,60,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_ru_gap_l1",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.0,weak_instrument,,iv_qra_x_ru_gap,0.339445,0.01617,0.854648,true
tdc_lpiv_deposits_qra_ru_gap,matched_total_deposits,8,-1.6967958769964766,2.015159022521958,-5.646507561139515,2.2529158071465614,-0.8420158697316839,0.39977907050314054,59,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_ru_gap_l1",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.0,weak_instrument,,iv_qra_x_ru_gap,0.329179,0.016844,0.873783,true
tdc_lpiv_deposits_qra_ru_gap,other_component_qoq,0,-0.9368947922465047,0.6935230475731478,-2.2961999654898744,0.4224103809968649,-1.350920918237671,0.1767207666045172,64,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_ru_gap_l1",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.553737,weak_instrument,,iv_qra_x_ru_gap,0.349108,0.041879,2.447719,true
tdc_lpiv_deposits_qra_ru_gap,other_component_qoq,1,-2.0300033870725818,1.5384438313499444,-5.045353296518472,0.9853465223733093,-1.3195173887442524,0.18699620070640055,63,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_ru_gap_l1",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.0,weak_instrument,,iv_qra_x_ru_gap,0.348494,0.042936,2.46744,true
tdc_lpiv_deposits_qra_ru_gap,other_component_qoq,2,0.3047578755629678,0.8873851335797738,-1.4345169862533886,2.0440327373793243,0.3434336051287598,0.7312722818984119,62,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_ru_gap_l1",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.121701,weak_instrument,,iv_qra_x_ru_gap,0.319864,0.027092,1.503733,true
tdc_lpiv_deposits_qra_ru_gap,other_component_qoq,4,-1.1686851767429922,1.2407700926417702,-3.6005945583208616,1.2632242048348772,-0.9419030839586895,0.34624226106995315,60,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_ru_gap_l1",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.0,weak_instrument,,iv_qra_x_ru_gap,0.339445,0.01617,0.854648,true
tdc_lpiv_deposits_qra_ru_gap,other_component_qoq,8,-1.3343060355837904,1.6976330477132788,-4.661666809101817,1.9930547379342363,-0.7859802431279881,0.43187906181608327,59,tdc_bank_only_qoq,"GDP,gdp_deflator,FEDFUNDS,TOTRESNS,qra_maturity_tilt_flow,tsyparty_ru_gap_l1",direct_at_h,two_stage_least_squares_hc1_scaffold,hc1,0,0.0,weak_instrument,,iv_qra_x_ru_gap,0.329179,0.016844,0.873783,true
